"Twinkle Prabhakaran",Kerala,Kollam,1319,0.14,"SOCIALIST UNITY CENTRE OF INDIA (COMMUNIST)",41,Graduate,70150,100000,"","Social Worker"
N.jayarajan,Kerala,Kollam,830,0.09,Independent,58,"10th Pass",1237000,0,"","Social Worker"
Dr.sreekumar.j,Kerala,Kollam,1150,0.12,Independent,,,,,,
Nagaraj.g,Kerala,Kollam,632,0.07,Independent,42,"10th Pass",8000,300000,324|323,Driver
"Saji Kollam",Kerala,Kollam,2629,0.27,Independent,30,"12th Pass",726145,0,"","Social Service"
"Suni Kalluvathukkal",Kerala,Kollam,1708,0.18,Independent,42,Literate,121660,30000,"","Social  Worker"
Nota,Kerala,Kollam,6018,0.62,"None of the Above",,,,,,
"Gopal Prasad Sahu",Jharkhand,Hazaribagh,249250,23.06,"Indian National Congress",74,Graduate,346174281,22137707,"",Business
"Jayant Sinha",Jharkhand,Hazaribagh,728798,67.42,"Bharatiya Janata Party",55,"Post Graduate",770749002,193271437,"","Member of Parliament Govt. of India"
"Bhubneshwar Prasad Mehta",Jharkhand,Hazaribagh,32109,2.97,"Communist Party of India",73,"12th Pass",38958977,0,149|188|159|353|427|151|323|152|147,"Politics and Social Worker"
"Vinod Kumar",Jharkhand,Hazaribagh,8793,0.81,"Bahujan Samaj Party",62,Graduate,27695641,0,"","Retiered (Gramin Bank)"
"Krishan Kumar Singh",Jharkhand,Hazaribagh,1690,0.16,"Bharat Prabhat Party",28,Graduate,2703300,0,"","Agriculture & Business"
"Jagat Kumar Soni",Jharkhand,Hazaribagh,1527,0.14,"Bhartiya Azad Sena",35,"Post Graduate",2783000,55000,"",Advocate
"Bhawesh Kumar Mishra",Jharkhand,Hazaribagh,1842,0.17,"Bharatiya Jan Kranti Dal (Democratic)",43,Graduate,290000,0,467|468|506|147|149|323|342|337,Priest
"Misbahul Islam",Jharkhand,Hazaribagh,1716,0.16,"Peoples Party of India (Democratic)",47,"12th Pass",3383000,0,"",Business
"Md. Mubarak",Jharkhand,Hazaribagh,1802,0.17,"Janata Congress",45,Literate,279125,0,"","Private Driver"
"Rajni Devi",Jharkhand,Hazaribagh,2137,0.2,"Jai Prakash Janata Dal",39,Literate,84754,0,"",Agriculture
"Rajesh Ranjan",Jharkhand,Hazaribagh,2181,0.2,"SOCIALIST UNITY CENTRE OF INDIA (COMMUNIST)",38,"Post Graduate",1544940,0,"","Social Worker"
"Rameshwar Ram Kushwaha",Jharkhand,Hazaribagh,2396,0.22,"All India Forward Bloc",49,Graduate,885838,0,"","Advocate clerk"
"Gautam Kumar",Jharkhand,Hazaribagh,3048,0.28,Independent,29,Graduate,4420000,395000,511|309,Agricuture
"Tekochand Mahto",Jharkhand,Hazaribagh,5612,0.52,Independent,28,"Graduate Professional",2608338,50000,"",Agriculture
"Md. Moin Uddin Ahmad",Jharkhand,Hazaribagh,15660,1.45,Independent,42,Graduate,2876762,60000,171E|188,Business
"Ramavtar Mahto",Jharkhand,Hazaribagh,14829,1.37,Independent,34,"12th Pass",1790000,0,"",Agricuture
Adv.k.v.sabu,Kerala,Kollam,103339,10.67,"Bharatiya Janata Party",57,"Post Graduate",26550000,6400000,"",Advocate
"Prabhu Singh Thakur","Madhya Pradesh",Sagar,340689,32.85,"Indian National Congress",65,"Post Graduate",116106237,869967,"","Agriculture & Ex MLA Pension"
"Rajkumar Yadav","Madhya Pradesh",Sagar,20363,1.96,"Bahujan Samaj Party",47,"12th Pass",4225000,300000,"",Agriculture
"Rajbahadur Singh","Madhya Pradesh",Sagar,646231,62.31,"Bharatiya Janata Party",51,"Post Graduate",16416828,547428,"","Rajbahadur Singh Agriculture & Commercial House & Honorarium of president"
"Kamal Khatik","Madhya Pradesh",Sagar,6363,0.61,"Pragatishil Samajwadi Party (Lohia)",63,"12th Pass",2203000,0,"","Poultry farming"
"Ramnaresh Tiwari (ramjee)","Madhya Pradesh",Sagar,1340,0.13,"Samagra Utthan Party",34,"12th Pass",158000,0,"","Contractor & Business"
"Vinay Sen","Madhya Pradesh",Sagar,1645,0.16,"Bhartiya Shakti Chetna Party",39,"12th Pass",1775711,160000,"","LIC Agent"
"Kanchhedilal Kushwah","Madhya Pradesh",Sagar,2597,0.25,Independent,43,"8th Pass",4036384,80000,"","Agriculture Work"
"Moh. Khurram Qureshi","Madhya Pradesh",Sagar,1736,0.17,Independent,52,"12th Pass",14465000,494340,"",Agriculture
"Devendra Jain  Milan","Madhya Pradesh",Sagar,4024,0.39,Independent,73,"8th Pass",4799000,200000,"","Sell clothes"
"Mahendra Singh Patel barual","Madhya Pradesh",Sagar,3454,0.33,Independent,51,"8th Pass",1050000,0,"",Agriculture
Nota,"Madhya Pradesh",Sagar,8733,0.84,"None of the Above",,,,,,
Nota,Jharkhand,Hazaribagh,7539,0.7,"None of the Above",,,,,,
N.k.premachandran,Kerala,Kollam,499677,51.61,"Revolutionary Socialist Party",58,"Graduate Professional",17500650,2970587,143|147|283|149|188,Advocate
K.n.balagopal,Kerala,Kollam,350821,36.24,"Communist Party of India  (Marxist)",55,"Post Graduate",9463866,2800000,324|332|143|147|148|149,"Social Service"
"Ajay Nishad",Bihar,Muzaffarpur,666878,63.03,"Bharatiya Janata Party",50,Graduate,298867484,15714320,307|149|504,"Business, Lok Sabha Member, Social Eork"
"Swarnlata Devi",Bihar,Muzaffarpur,9095,0.86,"Bahujan Samaj Party",47,"12th Pass",33350332,4737454,"",Agriculture
"Anirudh Singh",Bihar,Muzaffarpur,2543,0.24,"All India Forward Bloc",62,Graduate,1210000,0,"","Politician & Railway Rtd."
"Jauhar Azad",Bihar,Muzaffarpur,4636,0.44,"Bahujan Mukti Party",39,"12th Pass",2387372,0,"",Agricuture
"Nageshwar Prasad Singh",Bihar,Muzaffarpur,3195,0.3,"Rashtriya Rashtrawadi Party",55,"5th Pass",1041057,0,"",Agriculture
"Pankaj Kumar",Bihar,Muzaffarpur,3434,0.32,"Aap Aur Hum Party",41,"12th Pass",3405000,2450000,"","Commission Agent"
"Pradeep Kumar Singh",Bihar,Muzaffarpur,4321,0.41,Shivsena,43,"Graduate Professional",5961760,0,"","Private Job"
"Raj Bhushan Choudhary",Bihar,Muzaffarpur,256890,24.28,"Vikassheel Insaan Party",41,"Post Graduate",71600000,14244100,"",Doctor
"Renu Khari",Bihar,Muzaffarpur,7995,0.76,"Jan Adhikar Party",57,"Post Graduate",6270738,0,"","Self Employed"
"Shiv Shakti Monu",Bihar,Muzaffarpur,8236,0.78,"Bihar Lok Nirman Dal",34,"10th Pass",1173000,0,"",Business
"Mohamad Idris",Bihar,Muzaffarpur,6116,0.58,"SOCIALIST UNITY CENTRE OF INDIA (COMMUNIST)",64,"12th Pass",8162850,0,"","Social Worker"
"Shiva Bihari Singhania",Bihar,Muzaffarpur,5674,0.54,"Bharat Nirman Party",49,"12th Pass",8886364,0,"","Social Worker & Poltics & Business"
"Sukhdeo Prasad",Bihar,Muzaffarpur,24526,2.32,"Voters Party  International",70,"12th Pass",2025238,300000,"",Pension
"Sudhir Kumar Jha",Bihar,Muzaffarpur,15843,1.5,"Yuva Krantikari Party",40,Graduate,8678000,380000,"","Agriculture, Animal Husbandry, Business"
"Surendra Ray",Bihar,Muzaffarpur,7258,0.69,"Rashtriya Hind Sena",58,"8th Pass",16193100,40000,"",Agriculture
"Mukesh Kumar",Bihar,Muzaffarpur,1589,0.15,Independent,34,Graduate,102438,0,"",Unemployed
"Ajitansh Gaur",Bihar,Muzaffarpur,2621,0.25,Independent,30,"Post Graduate",95536,0,"","Private Teacher"
"Ritesh Prasad",Bihar,Muzaffarpur,2147,0.2,Independent,45,"12th Pass",6080000,0,"",Business
"Suresh Kumar",Bihar,Muzaffarpur,2314,0.22,Independent,49,Graduate,4147000,1175000,"",Business
Nota,Bihar,Muzaffarpur,9171,0.87,"None of the Above",,,,,,
"Pritam Singh",Uttarakhand,"Tehri Garhwal",264747,30.22,"Indian National Congress",60,"Graduate Professional",94252961,9278744,332|147|149|353|336,"Salary (Honorarium) From State Govt., Rent, Interest & Agriculture Income"
"Mala Rajya Laxmi Shah",Uttarakhand,"Tehri Garhwal",565333,64.53,"Bharatiya Janata Party",68,"12th Pass",1846640100,1350000000,"","MP, Income of interest"
"Rajendra Purohit",Uttarakhand,"Tehri Garhwal",6626,0.76,"Communist Party of India  (Marxist)",57,Graduate,15220000,0,"","Agriculture & Animal Husbandry"
Satyapal,Uttarakhand,"Tehri Garhwal",4582,0.52,"Bahujan Samaj Party",61,"5th Pass",15276000,0,420|120B|504,Agriculture
"Anu Pant",Uttarakhand,"Tehri Garhwal",723,0.08,"Uttarakhand Kranti Dal (Democratic)",32,"Graduate Professional",3935900,350000,147|323|504,"Private Job"
"Gautam Singh Bisht",Uttarakhand,"Tehri Garhwal",688,0.08,"Sarv Vikas Party",46,"8th Pass",9467000,0,"",Agriculture
"Jay Prakash Upadhyay",Uttarakhand,"Tehri Garhwal",1157,0.13,"Uttarakhand Kranti Dal",44,Graduate,22160000,600000,147|341|353,Business
"(ca) Sanjay Kundaliya",Uttarakhand,"Tehri Garhwal",1098,0.13,"Uttarakhand Pragatisheel Party",47,"Graduate Professional",126814026,6888378,"","Chartred Accountant"
"Gopal Mani",Uttarakhand,"Tehri Garhwal",10686,1.22,Independent,59,"Post Graduate",18029611,0,"","Dhaarmik Guru"
"Daulat Kunwar",Uttarakhand,"Tehri Garhwal",1399,0.16,Independent,48,"10th Pass",4757609,2200000,"",Agriculture
"Brij Bhushan Karanwal",Uttarakhand,"Tehri Garhwal",1962,0.22,Independent,41,"Post Graduate",32010000,70000,"",Lawyer
"Barhm Dev Jha",Uttarakhand,"Tehri Garhwal",1446,0.17,Independent,53,"Post Graduate",24531259,0,"","Advocate Supreme Court"
"Madhu Shah",Uttarakhand,"Tehri Garhwal",1483,0.17,Independent,34,"5th Pass",88000,0,"","Resdymade Garment Shop"
"Sanjay Goyal",Uttarakhand,"Tehri Garhwal",2406,0.27,Independent,46,"10th Pass",40854000,3200000,"","Hostel PG"
"Sardar Khan (pappu)",Uttarakhand,"Tehri Garhwal",5457,0.62,Independent,57,"8th Pass",2116556,50000,"",Painter
Nota,Uttarakhand,"Tehri Garhwal",6276,0.72,"None of the Above",,,,,,
"Chandra Bhadra Singh ssonu","Uttar Pradesh",Sultanpur,444670,44.45,"Bahujan Samaj Party",43,"Post Graduate",106096052,0,506|323|504|188|147|148|149|336,Business
"Dr. Sanjay Sinh","Uttar Pradesh",Sultanpur,41681,4.17,"Indian National Congress",67,Doctorate,411199451,0,"","Salary (MP Rajya Sabha), Agriculture, Business, Investment, Rent"
"Maneka Sanjai Gandhi","Uttar Pradesh",Sultanpur,459196,45.91,"Bharatiya Janata Party",62,"12th Pass",556926451,11935800,"","Ministers Salary allowances and Property Rent"
"Rishabh Shrivastava","Uttar Pradesh",Sultanpur,2427,0.24,"Bhartiya Hind Fauj",30,Graduate,150000,0,"",Journalism
"Devendra Rakesh",Bihar,Muzaffarpur,7709,0.73,"Bajjikanchal Vikas Party",69,"Post Graduate",96715000,296000,"","Advocate & Agriculture"
"Nasir Ali","Uttar Pradesh",Sultanpur,1246,0.12,"Bharat Prabhat Party",50,"12th Pass",10570383,80000,506|147|146|504,"Agricuture & Business"
"Firoj Ahamad","Uttar Pradesh",Sultanpur,1592,0.16,"Kanshiram Bahujan Dal",40,"8th Pass",859968,0,"",Unemployeed
"Manju Lata Pal","Uttar Pradesh",Sultanpur,2148,0.21,"Aam Janta Party (India)",29,"10th Pass",501100,0,"","Social Worker"
"Sunita Rajbhar","Uttar Pradesh",Sultanpur,4271,0.43,"Suheldev Bharatiya Samaj Party",37,"5th Pass",1412500,0,"","House Wife"
"Hari Lal","Uttar Pradesh",Sultanpur,3265,0.33,"Rastriya Insaaf Party",38,"10th Pass",497224,0,"",Wage
Akhilesh,"Uttar Pradesh",Sultanpur,1828,0.18,Independent,55,Graduate,12907306,0,"",Salary
"Abu Umaima","Uttar Pradesh",Sultanpur,1577,0.16,Independent,32,"Graduate Professional",2616000,0,"",Doctor
Mathura,"Uttar Pradesh",Sultanpur,2226,0.22,Independent,45,"12th Pass",1687899,0,"",Agricuture
"Raj Kumar","Uttar Pradesh",Sultanpur,5756,0.58,Independent,,,,,,
Virendra,"Uttar Pradesh",Sultanpur,7168,0.72,Independent,40,Literate,1340000,0,"","Wage Agricuture"
"Nandan Kumar",Bihar,Muzaffarpur,2572,0.24,"Janata Party",27,"Post Graduate",5809,0,"","Social Worker"
"Kandoriya Mulubhai Ranmalbhai",Gujarat,Jamnagar,354784,35.09,"Indian National Congress",61,Graduate,290828040,43838249,"","Agriculture And Band Developers"
"Poonamben Hematbhai Maadam",Gujarat,Jamnagar,591588,58.52,"Bharatiya Janata Party",44,Graduate,427331034,98632194,"","Business & Agriculturist"
"Sunil Jethalal Vaghela",Gujarat,Jamnagar,8795,0.87,"Bahujan Samaj Party",39,Graduate,104800,0,"","R.T.O Advisor"
"Alimamad Ishakbhai Palani",Gujarat,Jamnagar,857,0.08,Independent,38,"5th Pass",180000,38000,"","Labor Work"
"Ashok Chavda",Gujarat,Jamnagar,577,0.06,Independent,34,"8th Pass",71000,0,"","Labor Work"
"Aamin Mamadbhai Safiya",Gujarat,Jamnagar,477,0.05,Independent,30,"8th Pass",46100,0,"",Wage
"Amandbhai Patel",Gujarat,Jamnagar,413,0.04,Independent,69,Literate,460000,0,"",Agriculture
"Kachchhi Daud Natha Sumara",Gujarat,Jamnagar,919,0.09,Independent,,,,,,
"Chavda Shamji Babubhai",Gujarat,Jamnagar,768,0.08,Independent,43,"8th Pass",1666000,0,"",Agriculture
"Rabari Karshanbhai Jeshabhai",Gujarat,Jamnagar,1436,0.14,Independent,47,"10th Pass",1928903,1419300,"","Private Job"
"Chauhan Dhiraj Kantilal",Gujarat,Jamnagar,774,0.08,Independent,32,"8th Pass",883500,0,324|379|504|114|323|143|147|354A|1|148,Driving
"Jahid Aavad Jami",Gujarat,Jamnagar,1246,0.12,Independent,47,Graduate,172000,0,"",Job
"Donga Jayantilal Arjanbhai",Gujarat,Jamnagar,2489,0.25,Independent,53,"10th Pass",12516500,1700000,"","Agriculture And Lodging"
"Nakum Narmadaben Khodalal",Gujarat,Jamnagar,2113,0.21,Independent,60,"5th Pass",787108,89883,"",Housewife
"Dalvadi Nakum Rasik Lalji",Gujarat,Jamnagar,10060,1.0,Independent,30,"10th Pass",6998443,3605798,"",Business
"Popatputra Rafik Abubakar",Gujarat,Jamnagar,8216,0.81,Independent,58,"8th Pass",136000,0,"",Business
"Bathvar Nanji Amarshi",Gujarat,Jamnagar,5249,0.52,Independent,56,Literate,310000,0,"",Job
"Baxi Mrudul Ashwinkumar",Gujarat,Jamnagar,3106,0.31,Independent,30,"Post Graduate",118500,0,"",Job
"Bharkhani Karabhai Jivabhai",Gujarat,Jamnagar,1448,0.14,Independent,50,Illiterate,91000,0,"",Agriculture
"Bharat Ramjibhai Dagara",Gujarat,Jamnagar,921,0.09,Independent,33,"8th Pass",120400,0,"","Labor Work"
"Bhavnaba Jadeja",Gujarat,Jamnagar,864,0.09,Independent,32,"12th Pass",2941000,909062,"",Housewife
"Bhanderi Amarshibhai Chhaganbhai",Gujarat,Jamnagar,396,0.04,Independent,47,"8th Pass",112734000,92475000,"","Agriculture / Business"
"Makrani Ajazahmed",Gujarat,Jamnagar,479,0.05,Independent,37,"8th Pass",87000,0,"","Labour Work"
"Valabhbhai Chanabhai Sojitra (v. C. Patel)",Gujarat,Jamnagar,529,0.05,Independent,,,,,,
"Sama Yusuf",Gujarat,Jamnagar,649,0.06,Independent,52,"8th Pass",366000,0,307,Business
"Sahdevsinh Dilipsinh Chudasama",Gujarat,Jamnagar,1295,0.13,Independent,44,Graduate,6700100,1165000,"","Agriculture, Travels, Salary"
"Sapariya Vijaykumar Mansukhbhai",Gujarat,Jamnagar,772,0.08,Independent,38,"8th Pass",2968835,0,"",Agriculture
"Sumbhania Aamin Abasbhai",Gujarat,Jamnagar,1946,0.19,Independent,,,,,,
Nota,Gujarat,Jamnagar,7799,0.77,"None of the Above",,,,,,
Nota,"Uttar Pradesh",Sultanpur,9771,0.98,"None of the Above",,,,,,
"Vikram Singh","Himachal Pradesh",Shimla,7759,0.85,"Bahujan Samaj Party",33,Graduate,5429000,140000,"",Agriculture
"Suresh Kumar Kashyap","Himachal Pradesh",Shimla,606183,66.35,"Bharatiya Janata Party",48,"Post Graduate",15705738,7873806,"","Public Representive as M.L.A & Agriculturist"
"Manoj Raghuvanshi","Himachal Pradesh",Shimla,5817,0.64,"All India Forward Bloc",27,"10th Pass",184000,0,"",Business
"Ravi Kumar Dalit","Himachal Pradesh",Shimla,3608,0.39,Independent,39,"10th Pass",118935,0,"","Vegetable Grower"
"Shamsher Singh","Himachal Pradesh",Shimla,3216,0.35,"Rashtriya Azad Manch",37,"10th Pass",351000,0,"",Farmer
Nota,"Himachal Pradesh",Shimla,8357,0.91,"None of the Above",,,,,,
"Dharmendra Paswan",Bihar,Muzaffarpur,3323,0.31,"Bharatiya Momin Front",26,Literate,106866,0,"",Labor
"Kamla Devi","Uttar Pradesh",Sultanpur,11494,1.15,"Pragatishil Samajwadi Party (Lohia)",42,"12th Pass",18251000,676000,506|307|302|395|386|504|147|323|120B|34|148|149,"Agriculture, Pension & Rs. 36600 Annually Income from LIC"
"Dhani Ram Shandil","Himachal Pradesh",Shimla,278668,30.5,"Indian National Congress",78,Doctorate,36782528,4111104,143|341,"Retired Army Personnel and at Present MLA, 53 Solan (SC)"
"Brijesh Kumar Kushwaha",Bihar,"Paschim Champaran",309800,30.58,"Rashtriya Lok Samta Party",41,"12th Pass",144190332,24507384,420|387|468|409|34|120B|188,Business
"Rakesh Kumar",Bihar,"Paschim Champaran",11427,1.13,"Bahujan Samaj Party",39,"10th Pass",3137201,1887232,467|468|420|407|387|506|471|341|323|419,Business
"Dr. Sanjay Jaiswal",Bihar,"Paschim Champaran",603706,59.6,"Bharatiya Janata Party",54,"Post Graduate",199404885,67370029,171F|188|341,"Salary and Allowance (M.P.) and Shivam Nursing Home"
"Ratan Kumar Sarkar",Bihar,"Paschim Champaran",4230,0.42,Independent,66,"10th Pass",3470000,0,"",Cultivation
"Vikas Kumar Prasad",Bihar,"Paschim Champaran",8684,0.86,Independent,28,Literate,2877510,545000,"","Cultivation & Business"
"Sanjay Kumar Patel",Bihar,"Paschim Champaran",10801,1.07,Independent,39,"10th Pass",948960,71325,380|448|34,Business
Nota,Bihar,"Paschim Champaran",45699,4.51,"None of the Above",,,,,,
"Tejasvi Surya",Karnataka,"Bangalore South",739229,62.2,"Bharatiya Janata Party",28,"Graduate Professional",1346593,0,"",Advocate
A.raju,Karnataka,"Bangalore South",3864,0.33,"Bahujan Samaj Party",58,Graduate,54419000,460000,"","Bank Employee"
"Bipin Nath Tiwari Alias Bipin Tiwari",Bihar,"Paschim Champaran",9868,0.97,"Loktantrik Jan Swaraj Party",,,,,,
"Dr.john Basco Philips",Karnataka,"Bangalore South",2357,0.2,"Indian Christian Front",47,Others,130000,0,"","Self Employed"
Thyagaraj,Karnataka,"Bangalore South",789,0.07,"Republican Sena",35,"10th Pass",723000,0,"","Self Employed / Social Activities"
B.k.hariprasad,Karnataka,"Bangalore South",408037,34.33,"Indian National Congress",64,Graduate,150801799,34400000,"","Member of Parliament (Raija Sabha)"
"Dr. Banuprakash A.s Sathya Yuga",Karnataka,"Bangalore South",699,0.06,"Pyramid Party of India",43,"Post Graduate",13151631,928000,"","Neuro Surgeon"
Ravikumara.t,Karnataka,"Bangalore South",419,0.04,"Pragatishil Samajwadi Party (Lohia)",37,"Graduate Professional",1348000,450000,"","Engineer and Self-employed"
"Vatal Nagaraj",Karnataka,"Bangalore South",2510,0.21,"Kannada Chalavali Vatal Paksha",70,"10th Pass",65560974,1310271,"","Social Service"
R.shekar,Karnataka,"Bangalore South",540,0.05,"Viduthalai Chiruthaigal Katchi",,,,,,
"Syed Sadiq Pasha",Karnataka,"Bangalore South",403,0.03,"Karnataka Karmikara Paksha",44,"8th Pass",5293600,305000,"","Company Proprietor"
"Ambrose D Mello",Karnataka,"Bangalore South",389,0.03,Independent,51,"Post Graduate",70000,0,"","Social Activist"
"B.chikka Nagesha",Karnataka,"Bangalore South",450,0.04,Independent,61,"10th Pass",739626,0,"","Social Work"
"Chetan Chaman",Karnataka,"Bangalore South",1107,0.09,Independent,36,Graduate,1437610,0,"",Business
"K.c.nagabhushana Reddy",Karnataka,"Bangalore South",641,0.05,Independent,51,"Graduate Professional",160347647,19227516,"","Business and agriculture"
Prashantha.c,Karnataka,"Bangalore South",2232,0.19,Independent,30,"Post Graduate",148000,0,"","Farmer engaged in agricultural activities"
Brahmanand.n,Karnataka,"Bangalore South",2701,0.23,Independent,52,"8th Pass",34225000,0,"","Employed/social income"
Bhagya.s,Karnataka,"Bangalore South",1090,0.09,Independent,43,Others,87780000,7887679,"","Proprietor of Sri Annapoorna  Enterprises"
"Manohar Iyer",Karnataka,"Bangalore South",2152,0.18,Independent,40,Graduate,119497520,20806471,"","Director, Proxiom Technologies Pvt. Ltd. & Sptham Food & Beverages Pvt. ltd."
Madesh.v,Karnataka,"Bangalore South",495,0.04,Independent,43,"12th Pass",637553,0,"","Bakery (condiments)"
"Kollur Manjunatha Naik",Karnataka,"Bangalore South",463,0.04,Independent,38,"Graduate Professional",2521500,120000,506|504|34|341|323|354D|507,"Engineering (Electronic Communication)"
"Ajay Kumar Sinha",Bihar,"Paschim Champaran",3224,0.32,Independent,57,Graduate,3859000,0,"",Pensioner
"Nafish Ahmad",Bihar,"Paschim Champaran",5497,0.54,Independent,47,"10th Pass",2156868,0,"",Business
"Santhosh Min.b",Karnataka,"Bangalore South",960,0.08,Independent,43,Others,4040,0,"",Manager-HR
"Yogeesh Nagaraj",Karnataka,"Bangalore South",281,0.02,Independent,35,"12th Pass",61045000,0,"","Small Business"
"Kaliappan P","Tamil Nadu",Namakkal,361142,31.85,"All India Anna Dravida Munnetra Kazhagam",70,"10th Pass",116009849,4281652,"","Finance Company, Transportation and Agriculture"
"Chinraj A.k.p","Tamil Nadu",Namakkal,626293,55.24,"Dravida Munnetra Kazhagam",54,Graduate,485205173,18642484,"","BUSINESS AND AGRICULTURE"
B.sreenivasulu,Karnataka,"Bangalore South",368,0.03,Independent,41,"Post Graduate",2011625,0,"","Software Engineer (Presently Not Working)"
